year, commodity, cropname, countycode, county, acres, yield, production, price_per, unit, value
2002,825379,NURSERY PLANTS STRAWBERRY ,93,Siskiyou ,  ,  ,  ,  ,  ,22288200
2002,825379,NURSERY PLANTS STRAWBERRY ,999, State Totals,577,397.10,229110,51,    ,33910200
2002,834999,NURSERY PLANTS VEG. BEDDING ,13,Contra Costa ,  ,  ,  ,  ,  ,2227000
2002,834999,NURSERY PLANTS VEG. BEDDING ,53,Monterey ,  ,  ,  ,  ,  ,55049000
2002,834999,NURSERY PLANTS VEG. BEDDING ,77,San Joaquin ,  ,  ,  ,  ,  ,6544000
2002,834999,NURSERY PLANTS VEG. BEDDING ,79,San Luis Obispo ,  ,  ,  ,  ,  ,25330000
2002,834999,NURSERY PLANTS VEG. BEDDING ,111,Ventura ,  ,  ,  ,  ,  ,6369000
2002,834999,NURSERY PLANTS VEG. BEDDING ,999, State Totals,0,  ,0,  ,    ,95519000
2002,899999,NURSERY PRODUCTS MISC. ,1,Alameda ,  ,  ,  ,  ,  ,2053000
2002,899999,NURSERY PRODUCTS MISC. ,7,Butte ,  ,  ,  ,  ,  ,7178000
2002,899999,NURSERY PRODUCTS MISC. ,9,Calaveras ,  ,  ,  ,  ,  ,350000
2002,899999,NURSERY PRODUCTS MISC. ,13,Contra Costa ,  ,  ,  ,  ,  ,2279000
2002,899999,NURSERY PRODUCTS MISC. ,15,Del Norte ,  ,  ,  ,  ,  ,3120600
2002,899999,NURSERY PRODUCTS MISC. ,19,Fresno ,  ,  ,  ,  ,  ,19786000
2002,899999,NURSERY PRODUCTS MISC. ,21,Glenn ,  ,  ,  ,  ,  ,4034000
2002,899999,NURSERY PRODUCTS MISC. ,23,Humboldt ,  ,  ,  ,  ,  ,35321300
2002,899999,NURSERY PRODUCTS MISC. ,27,Inyo ,,  ,  ,  ,  ,10000
2002,899999,NURSERY PRODUCTS MISC. ,33,Lake ,  ,  ,  ,  ,  ,3241000
2002,899999,NURSERY PRODUCTS MISC. ,37,Los Angeles ,  ,  ,  ,  ,  ,10561000
2002,899999,NURSERY PRODUCTS MISC. ,39,Madera ,  ,  ,  ,  ,  ,18271000
2002,899999,NURSERY PRODUCTS MISC. ,41,Marin ,  ,  ,  ,  ,  ,725100
2002,899999,NURSERY PRODUCTS MISC. ,43,Mariposa ,  ,  ,  ,  ,  ,150000
2002,899999,NURSERY PRODUCTS MISC. ,45,Mendocino ,  ,  ,  ,  ,  ,3245000
2002,899999,NURSERY PRODUCTS MISC. ,47,Merced ,,  ,  ,  ,  ,21991000
2002,899999,NURSERY PRODUCTS MISC. ,55,Napa ,  ,  ,  ,  ,  ,4655000
2002,899999,NURSERY PRODUCTS MISC. ,59,Orange ,  ,  ,  ,  ,  ,100000
2002,899999,NURSERY PRODUCTS MISC. ,61,Placer ,  ,  ,  ,  ,  ,15080000
2002,899999,NURSERY PRODUCTS MISC. ,67,Sacramento ,  ,  ,  ,  ,  ,26378000
2002,899999,NURSERY PRODUCTS MISC. ,69,San Benito ,  ,  ,  ,  ,  ,28966000
2002,899999,NURSERY PRODUCTS MISC. ,71,San Bernardino ,  ,  ,  ,  ,  ,6030100
2002,899999,NURSERY PRODUCTS MISC. ,79,San Luis Obispo ,  ,  ,  ,  ,  ,2516000
2002,899999,NURSERY PRODUCTS MISC. ,83,Santa Barbara ,  ,  ,  ,  ,  ,26606300
2002,899999,NURSERY PRODUCTS MISC. ,85,Santa Clara ,  ,  ,  ,  ,  ,62310000
2002,899999,NURSERY PRODUCTS MISC. ,87,Santa Cruz ,  ,  ,  ,  ,  ,13280000
2002,899999,NURSERY PRODUCTS MISC. ,89,Shasta ,  ,  ,  ,  ,  ,2382500
2002,899999,NURSERY PRODUCTS MISC. ,93,Siskiyou ,  ,  ,  ,  ,  ,3000000
2002,899999,NURSERY PRODUCTS MISC. ,95,Solano ,  ,  ,  ,  ,  ,38781200
2002,899999,NURSERY PRODUCTS MISC. ,97,Sonoma ,  ,  ,  ,  ,  ,9908500
2002,899999,NURSERY PRODUCTS MISC. ,99,Stanislaus ,  ,  ,  ,  ,  ,9193000
2002,899999,NURSERY PRODUCTS MISC. ,103,Tehama ,  ,  ,  ,  ,  ,2102000
2002,899999,NURSERY PRODUCTS MISC. ,105,Trinity ,  ,  ,  ,  ,  ,32000
2002,899999,NURSERY PRODUCTS MISC. ,107,Tulare ,  ,  ,  ,  ,  ,3923000
2002,899999,NURSERY PRODUCTS MISC. ,113,Yolo ,,  ,  ,  ,  ,4368000
2002,899999,NURSERY PRODUCTS MISC. ,999, State Totals,0,  ,0,  ,    ,391927600
2002,862480,NURSERY BULBS LILY ,15,Del Norte ,  ,  ,  ,  ,  ,6377100
2002,862480,NURSERY BULBS LILY ,53,Monterey ,  ,  ,  ,  ,  ,1340000
2002,862480,NURSERY BULBS LILY ,999, State Totals,0,  ,0,  ,    ,7717100
2002,862999,NURSERY FL BLBS./CRMS./RHZ. ,73,San Diego ,  ,  ,  ,  ,  ,2429500
2002,862999,NURSERY FL BLBS./CRMS./RHZ. ,77,San Joaquin ,  ,  ,  ,  ,  ,28815000
2002,862999,NURSERY FL BLBS./CRMS./RHZ. ,999, State Totals,0,  ,0,  ,    ,31244500
2002,863999,NURSERY FL. PROPG. MTRLS ,5,Amador ,  ,  ,  ,  ,  ,185000
2002,863999,NURSERY FL. PROPG. MTRLS ,17,El Dorado ,  ,  ,  ,  ,  ,1876500
2002,863999,NURSERY FL. PROPG. MTRLS ,29,Kern ,  ,  ,  ,  ,  ,787000
2002,863999,NURSERY FL. PROPG. MTRLS ,53,Monterey ,  ,  ,  ,  ,  ,7081000
2002,863999,NURSERY FL. PROPG. MTRLS ,59,Orange ,  ,  ,  ,  ,  ,15824000
2002,863999,NURSERY FL. PROPG. MTRLS ,65,Riverside ,  ,  ,  ,  ,  ,4612100
2002,863999,NURSERY FL. PROPG. MTRLS ,81,San Mateo ,  ,  ,  ,  ,  ,31156000
2002,863999,NURSERY FL. PROPG. MTRLS ,111,Ventura ,  ,  ,  ,  ,  ,10455000
2002,863999,NURSERY FL. PROPG. MTRLS ,999, State Totals,0,  ,0,  ,    ,71976600
2002,861999,NURSERY FLOWER SEEDS ,83,Santa Barbara ,  ,  ,  ,  ,  ,4775700
2002,861999,NURSERY FLOWER SEEDS ,999, State Totals,0,  ,0,  ,    ,4775700
2002,824999,NURSERY FRT/VINE/NUT N-BEAR ,29,Kern ,  ,  ,  ,  ,  ,29552000
2002,824999,NURSERY FRT/VINE/NUT N-BEAR ,73,San Diego ,  ,  ,  ,  ,  ,8019000
2002,824999,NURSERY FRT/VINE/NUT N-BEAR ,77,San Joaquin ,  ,  ,  ,  ,  ,5488000
2002,824999,NURSERY FRT/VINE/NUT N-BEAR ,79,San Luis Obispo ,  ,  ,  ,  ,  ,2800000
2002,824999,NURSERY FRT/VINE/NUT N-BEAR ,97,Sonoma ,  ,  ,  ,  ,  ,573800
2002,824999,NURSERY FRT/VINE/NUT N-BEAR ,99,Stanislaus ,  ,  ,  ,  ,  ,60198000
2002,824999,NURSERY FRT/VINE/NUT N-BEAR ,101,Sutter ,  ,  ,  ,  ,  ,6223500
2002,824999,NURSERY FRT/VINE/NUT N-BEAR ,107,Tulare ,  ,  ,  ,  ,  ,16183000
2002,824999,NURSERY FRT/VINE/NUT N-BEAR ,111,Ventura ,  ,  ,  ,  ,  ,7830000
2002,824999,NURSERY FRT/VINE/NUT N-BEAR ,113,Yolo ,,  ,  ,  ,  ,2052000
2002,824999,NURSERY FRT/VINE/NUT N-BEAR ,999, State Totals,0,  ,0,  ,    ,138919300
2002,894999,NURSERY HERBAC. PRRNLS ,13,Contra Costa ,  ,  ,  ,  ,  ,2967000
2002,894999,NURSERY HERBAC. PRRNLS ,19,Fresno ,  ,  ,  ,  ,  ,3987000
2002,894999,NURSERY HERBAC. PRRNLS ,29,Kern ,  ,  ,  ,  ,  ,4448000
2002,894999,NURSERY HERBAC. PRRNLS ,73,San Diego ,  ,  ,  ,  ,  ,14553900
2002,894999,NURSERY HERBAC. PRRNLS ,81,San Mateo ,  ,  ,  ,  ,  ,2324000
2002,894999,NURSERY HERBAC. PRRNLS ,111,Ventura ,  ,  ,  ,  ,  ,10855000
2002,894999,NURSERY HERBAC. PRRNLS ,999, State Totals,0,  ,0,  ,    ,39134900
2002,898999,NURSERY HORT. SPECMN. MISC. ,85,Santa Clara ,  ,  ,  ,  ,  ,5262400
2002,898999,NURSERY HORT. SPECMN. MISC. ,999, State Totals,0,  ,0,  ,    ,5262400
2002,892999,NURSERY TURF ,27,Inyo ,420,  ,  ,  ,  ,3800000
2002,892999,NURSERY TURF ,29,Kern ,  ,  ,  ,  ,  ,18555000
2002,892999,NURSERY TURF ,65,Riverside ,  ,  ,  ,  ,  ,43800000
2002,892999,NURSERY TURF ,71,San Bernardino ,  ,  ,  ,  ,  ,1984300
2002,892999,NURSERY TURF ,73,San Diego ,  ,  ,  ,  ,  ,6713800
2002,892999,NURSERY TURF ,999, State Totals,420,  ,0,  ,    ,74853100
2002,895999,NURSERY WOODY ORNAMNTALS ,1,Alameda ,  ,  ,  ,  ,  ,11546000
2002,895999,NURSERY WOODY ORNAMNTALS ,15,Del Norte ,  ,  ,  ,  ,  ,3437000
2002,895999,NURSERY WOODY ORNAMNTALS ,17,El Dorado ,  ,  ,  ,  ,  ,679200
2002,895999,NURSERY WOODY ORNAMNTALS ,19,Fresno ,  ,  ,  ,  ,  ,8579000
2002,895999,NURSERY WOODY ORNAMNTALS ,29,Kern ,  ,  ,  ,  ,  ,944000
2002,895999,NURSERY WOODY ORNAMNTALS ,37,Los Angeles ,  ,  ,  ,  ,  ,118240000
2002,895999,NURSERY WOODY ORNAMNTALS ,53,Monterey ,  ,  ,  ,  ,  ,1762000
2002,895999,NURSERY WOODY ORNAMNTALS ,59,Orange ,  ,  ,  ,  ,  ,187992000
2002,895999,NURSERY WOODY ORNAMNTALS ,65,Riverside ,  ,  ,  ,  ,  ,133088900
2002,895999,NURSERY WOODY ORNAMNTALS ,71,San Bernardino ,  ,  ,  ,  ,  ,22041500
2002,895999,NURSERY WOODY ORNAMNTALS ,73,San Diego ,  ,  ,  ,  ,  ,211924800
2002,895999,NURSERY WOODY ORNAMNTALS ,77,San Joaquin ,  ,  ,  ,  ,  ,53517000
2002,895999,NURSERY WOODY ORNAMNTALS ,79,San Luis Obispo ,  ,  ,  ,  ,  ,4140000
2002,895999,NURSERY WOODY ORNAMNTALS ,83,Santa Barbara ,  ,  ,  ,  ,  ,9670900
2002,895999,NURSERY WOODY ORNAMNTALS ,85,Santa Clara ,  ,  ,  ,  ,  ,15020500
2002,895999,NURSERY WOODY ORNAMNTALS ,87,Santa Cruz ,  ,  ,  ,  ,  ,17912000
2002,895999,NURSERY WOODY ORNAMNTALS ,97,Sonoma ,  ,  ,  ,  ,  ,11919100
2002,895999,NURSERY WOODY ORNAMNTALS ,99,Stanislaus ,  ,  ,  ,  ,  ,16498000
2002,895999,NURSERY WOODY ORNAMNTALS ,101,Sutter ,  ,  ,  ,  ,  ,2705800
2002,895999,NURSERY WOODY ORNAMNTALS ,107,Tulare ,  ,  ,  ,  ,  ,49428000
2002,895999,NURSERY WOODY ORNAMNTALS ,111,Ventura ,  ,  ,  ,  ,  ,60443000
2002,895999,NURSERY WOODY ORNAMNTALS ,999, State Totals,0,  ,0,  ,    ,941488700
2002,112999,OATS GRAIN ,35,Lassen ,400,2.50,1000,160,TON ,160000
2002,112999,OATS GRAIN ,47,Merced ,4045,2.71,10982,107,TON ,1172000
2002,112999,OATS GRAIN ,49,Modoc ,892,2.50,2230,155,TON ,345700
2002,112999,OATS GRAIN ,67,Sacramento ,711,1.41,1000,75,TON ,75000
2002,112999,OATS GRAIN ,73,San Diego ,500,0.03,15,107,TON ,1600
2002,112999,OATS GRAIN ,81,San Mateo ,200,0.80,160,400,TON ,64000
2002,112999,OATS GRAIN ,87,Santa Cruz ,700,  ,  ,  ,  ,200000
2002,112999,OATS GRAIN ,93,Siskiyou ,3400,1.94,6600,139,TON ,918000
2002,112999,OATS GRAIN ,95,Solano ,1575,1.50,2363,120,TON ,283600
2002,112999,OATS GRAIN ,97,Sonoma ,937,2.83,2650,212,TON ,561800
2002,112999,OATS GRAIN ,101,Sutter ,1099,0.73,802,163,TON ,130800
2002,112999,OATS GRAIN ,999, State Totals,14459,2.02,27802,134,    ,3912500
2002,171129,OATS SEED ,93,Siskiyou ,325,2.00,650,150,TON ,97500
2002,171129,OATS SEED ,999, State Totals,325,2.00,650,150,    ,97500
2002,357999,OKRA ,65,Riverside ,163,7.86,1281,1000,TON ,1281200
2002,357999,OKRA ,999, State Totals,163,7.86,1281,1000,    ,1281200
2002,226999,OLIVES ,7,Butte ,2300,2.14,4922,590,TON ,2904000
2002,226999,OLIVES ,9,Calaveras ,200,1.50,300,375,TON ,112500
2002,226999,OLIVES ,19,Fresno ,938,2.65,2490,625,TON ,1556000
2002,226999,OLIVES ,21,Glenn ,5025,3.68,18500,613,TON ,11339000
2002,226999,OLIVES ,29,Kern ,829,3.16,2620,671,TON ,1758000
2002,226999,OLIVES ,39,Madera ,1820,5.63,10247,625,TON ,6404000
2002,226999,OLIVES ,103,Tehama ,5551,3.30,18318,608,TON ,11137500
2002,226999,OLIVES ,107,Tulare ,15680,3.07,48100,601,TON ,28908000
2002,226999,OLIVES ,999, State Totals,32343,3.26,105497,608,    ,64119000
2002,358999,ONIONS ,13,Contra Costa ,11,12.73,140,436,TON ,61100
2002,358999,ONIONS ,19,Fresno ,14520,22.93,333000,274,TON ,91225000
2002,358999,ONIONS ,25,Imperial ,9184,21.55,197933,162,TON ,32146000
2002,358999,ONIONS ,29,Kern ,5410,23.51,127200,182,TON ,23194000
2002,358999,ONIONS ,37,Los Angeles ,1720,25.64,44108,290,TON ,12797000
2002,358999,ONIONS ,49,Modoc ,1303,27.25,35507,100,TON ,3550700
2002,358999,ONIONS ,53,Monterey ,900,21.56,19400,187,TON ,3632000
2002,358999,ONIONS ,65,Riverside ,553,26.07,14419,246,TON ,3541400
2002,358999,ONIONS ,69,San Benito ,1503,24.08,36192,270,TON ,9772000
2002,358999,ONIONS ,71,San Bernardino ,18,14.17,255,261,TON ,66600
2002,358999,ONIONS ,77,San Joaquin ,2700,26.00,70200,240,TON ,16848000
2002,358999,ONIONS ,85,Santa Clara ,462,16.40,7577,267,TON ,2023000
2002,358999,ONIONS ,93,Siskiyou ,1308,24.50,32046,100,TON ,3204600
2002,358999,ONIONS ,111,Ventura ,781,11.01,8597,540,TON ,4644000
2002,358999,ONIONS ,999, State Totals,40373,22.95,926574,223,    ,206705400
2002,372999,ONIONS GREEN & SHALLOT ,53,Monterey ,1221,12.69,15494,1110,TON ,17205000
2002,372999,ONIONS GREEN & SHALLOT ,999, State Totals,1221,12.69,15494,1110,    ,17205000
2002,201119,ORANGES NAVEL ,19,Fresno ,21921,12.14,266100,399,TON ,106281000
2002,201119,ORANGES NAVEL ,29,Kern ,27451,12.24,336000,606,TON ,203589000
2002,201119,ORANGES NAVEL ,65,Riverside ,3793,8.64,32786,518,TON ,16996100
2002,201119,ORANGES NAVEL ,71,San Bernardino ,2490,8.05,20047,422,TON ,8458000
2002,201119,ORANGES NAVEL ,73,San Diego ,1285,10.48,13467,215,TON ,2895400
2002,201119,ORANGES NAVEL ,107,Tulare ,69725,11.30,788000,441,TON ,347811000
2002,201119,ORANGES NAVEL ,111,Ventura ,753,9.43,7102,449,TON ,3190000
2002,201119,ORANGES NAVEL ,999, State Totals,127418,11.49,1463502,471,    ,689220500
2002,201999,ORANGES UNSPECIFIED ,7,Butte ,145,6.25,906,500,TON ,453000
2002,201999,ORANGES UNSPECIFIED ,39,Madera ,3910,10.42,40742,208,TON ,8474000
2002,201999,ORANGES UNSPECIFIED ,999, State Totals,4055,10.27,41648,214,    ,8927000
2002,201519,ORANGES VALENCIA ,19,Fresno ,5345,15.83,84600,383,TON ,32373000
2002,201519,ORANGES VALENCIA ,25,Imperial ,761,3.30,2511,376,TON ,945000
2002,201519,ORANGES VALENCIA ,29,Kern ,8513,14.10,120000,446,TON ,53524000
2002,201519,ORANGES VALENCIA ,59,Orange ,116,7.00,812,182,TON ,147800
2002,201519,ORANGES VALENCIA ,65,Riverside ,3758,5.83,21914,437,TON ,9583700
2002,201519,ORANGES VALENCIA ,71,San Bernardino ,2220,10.41,23117,400,TON ,9246600
2002,201519,ORANGES VALENCIA ,73,San Diego ,6430,7.01,45074,205,TON ,9240200
2002,201519,ORANGES VALENCIA ,79,San Luis Obispo ,340,13.40,4556,99,TON ,451000
2002,201519,ORANGES VALENCIA ,107,Tulare ,27531,11.20,308300,336,TON ,103451000
2002,201519,ORANGES VALENCIA ,111,Ventura ,7960,10.82,86136,289,TON ,24910000
2002,201519,ORANGES VALENCIA ,999, State Totals,62974,11.07,697020,350,    ,243872300
2002,359999,PARSLEY ,53,Monterey ,254,16.06,4080,528,TON ,2155000
2002,359999,PARSLEY ,111,Ventura ,477,16.49,7866,590,TON ,4641000
2002,359999,PARSLEY ,999, State Totals,731,16.34,11946,569,    ,6796000
2002,194799,PASTURE FORAGE MISC. ,11,Colusa ,  ,  ,  ,  ,  ,100000
2002,194799,PASTURE FORAGE MISC. ,15,Del Norte ,19370,  ,  ,  ,  ,261500
2002,194799,PASTURE FORAGE MISC. ,19,Fresno ,36800,  ,  ,  ,  ,1701000
2002,194799,PASTURE FORAGE MISC. ,29,Kern ,  ,  ,  ,  ,  ,3273000
2002,194799,PASTURE FORAGE MISC. ,31,Kings ,36782,  ,  ,  ,  ,607000
2002,194799,PASTURE FORAGE MISC. ,35,Lassen ,20000,  ,  ,  ,  ,270000
2002,194799,PASTURE FORAGE MISC. ,39,Madera ,2800,,,,,627000
2002,194799,PASTURE FORAGE MISC. ,45,Mendocino ,365000,,,,,2430900
2002,194799,PASTURE FORAGE MISC. ,47,Merced ,15638,,,,,156000
2002,194799,PASTURE FORAGE MISC. ,63,Plumas ,52000,,,,,520000
2002,194799,PASTURE FORAGE MISC. ,71,San Bernardino ,2020,,,,,20000
2002,194799,PASTURE FORAGE MISC. ,79,San Luis Obispo ,40000,,,,,200000
2002,194799,PASTURE FORAGE MISC. ,91,Sierra ,20000,,,,,160000
2002,194799,PASTURE FORAGE MISC. ,103,Tehama ,5000,,,,,35000
2002,194799,PASTURE FORAGE MISC. ,999, State Totals,615410,,0,,,10361400
2002,194599,PASTURE IRRIGATED ,5,Amador ,2950,  ,  ,  ,  ,377600
2002,194599,PASTURE IRRIGATED ,7,Butte ,18400,  ,  ,  ,  ,2116000
2002,194599,PASTURE IRRIGATED ,9,Calaveras ,2000,  ,  ,  ,  ,240000
2002,194599,PASTURE IRRIGATED ,11,Colusa ,950,  ,  ,  ,  ,119000
2002,194599,PASTURE IRRIGATED ,13,Contra Costa ,5550,  ,  ,  ,  ,860000
2002,194599,PASTURE IRRIGATED ,15,Del Norte ,10760,  ,  ,  ,  ,1291200
2002,194599,PASTURE IRRIGATED ,17,El Dorado ,995,  ,  ,  ,  ,124400
2002,194599,PASTURE IRRIGATED ,19,Fresno ,40000,  ,  ,  ,  ,5000000
2002,194599,PASTURE IRRIGATED ,21,Glenn ,12673,  ,  ,  ,  ,1711000
2002,194599,PASTURE IRRIGATED ,23,Humboldt ,19900,  ,  ,  ,  ,2885500
2002,194599,PASTURE IRRIGATED ,25,Imperial ,80470,  ,  ,  ,  ,2655000
2002,194599,PASTURE IRRIGATED ,27,Inyo ,16900,  ,  ,  ,  ,439400
2002,194599,PASTURE IRRIGATED ,29,Kern ,8000,  ,  ,  ,  ,1080000
2002,194599,PASTURE IRRIGATED ,31,Kings ,11000,  ,  ,  ,  ,1485000
2002,194599,PASTURE IRRIGATED ,33,Lake ,1760,  ,  ,  ,  ,228800
2002,194599,PASTURE IRRIGATED ,35,Lassen ,23000,  ,  ,  ,  ,1748000
2002,194599,PASTURE IRRIGATED ,39,Madera ,4900,  ,  ,  ,  ,613000
2002,194599,PASTURE IRRIGATED ,41,Marin ,810,  ,  ,  ,  ,81000
2002,194599,PASTURE IRRIGATED ,43,Mariposa ,710,  ,  ,  ,  ,85200
2002,194599,PASTURE IRRIGATED ,45,Mendocino ,6000,  ,  ,  ,  ,1026000
2002,194599,PASTURE IRRIGATED ,47,Merced ,59000,  ,  ,  ,  ,8260000
2002,194599,PASTURE IRRIGATED ,49,Modoc ,50000,  ,  ,  ,  ,3500000
2002,194599,PASTURE IRRIGATED ,51,Mono ,55000,  ,  ,  ,  ,1430000
2002,194599,PASTURE IRRIGATED ,55,Napa ,350,  ,  ,  ,  ,42000
2002,194599,PASTURE IRRIGATED ,57,Nevada ,7000,  ,  ,  ,  ,875000
2002,194599,PASTURE IRRIGATED ,61,Placer ,24000,  ,  ,  ,  ,2880000
2002,194599,PASTURE IRRIGATED ,63,Plumas ,35000,  ,  ,  ,  ,2100000
2002,194599,PASTURE IRRIGATED ,65,Riverside ,15500,  ,  ,  ,  ,1891000
2002,194599,PASTURE IRRIGATED ,67,Sacramento ,22130,  ,  ,  ,  ,2766000
2002,194599,PASTURE IRRIGATED ,69,San Benito ,1000,  ,  ,  ,  ,300000
2002,194599,PASTURE IRRIGATED ,71,San Bernardino ,8300,  ,  ,  ,  ,1012600
2002,194599,PASTURE IRRIGATED ,73,San Diego ,2650,  ,  ,  ,  ,4934300
2002,194599,PASTURE IRRIGATED ,77,San Joaquin ,19300,  ,  ,  ,  ,2602000
2002,194599,PASTURE IRRIGATED ,79,San Luis Obispo ,2500,  ,  ,  ,  ,425000
2002,194599,PASTURE IRRIGATED ,81,San Mateo ,300,  ,  ,  ,  ,42000
2002,194599,PASTURE IRRIGATED ,83,Santa Barbara ,5300,  ,  ,  ,  ,636000
2002,194599,PASTURE IRRIGATED ,85,Santa Clara ,790,  ,  ,  ,  ,197500
2002,194599,PASTURE IRRIGATED ,89,Shasta ,33000,  ,  ,  ,  ,3300000
2002,194599,PASTURE IRRIGATED ,91,Sierra ,11445,  ,  ,  ,  ,686700
2002,194599,PASTURE IRRIGATED ,93,Siskiyou ,80000,  ,  ,  ,  ,7840000
2002,194599,PASTURE IRRIGATED ,95,Solano ,15332,  ,  ,  ,  ,1533200
2002,194599,PASTURE IRRIGATED ,97,Sonoma ,9350,  ,  ,  ,  ,935000
2002,194599,PASTURE IRRIGATED ,99,Stanislaus ,72300,  ,  ,  ,  ,9616000
2002,194599,PASTURE IRRIGATED ,101,Sutter ,11212,  ,  ,  ,  ,1435100
2002,194599,PASTURE IRRIGATED ,103,Tehama ,22000,  ,  ,  ,  ,2750000
2002,194599,PASTURE IRRIGATED ,105,Trinity ,885,  ,  ,  ,  ,88500
2002,194599,PASTURE IRRIGATED ,107,Tulare ,109950,  ,  ,  ,  ,13744000
2002,194599,PASTURE IRRIGATED ,109,Tuolumne ,1550,  ,  ,  ,  ,209300
2002,194599,PASTURE IRRIGATED ,113,Yolo ,13000,  ,  ,  ,  ,1446000
2002,194599,PASTURE IRRIGATED ,115,Yuba ,9600,  ,  ,  ,  ,1200000
2002,194599,PASTURE IRRIGATED ,999, State Totals,965472,  ,0,  ,    ,102843300
2002,194699,PASTURE RANGE ,1,Alameda ,195000,  ,  ,  ,  ,2828000
2002,194699,PASTURE RANGE ,5,Amador ,167000,  ,  ,  ,  ,2672000
2002,194699,PASTURE RANGE ,7,Butte ,268000,  ,  ,  ,  ,1930000
2002,194699,PASTURE RANGE ,9,Calaveras ,388000,  ,  ,  ,  ,4656000
2002,194699,PASTURE RANGE ,11,Colusa ,190000,  ,  ,  ,  ,1425000
2002,194699,PASTURE RANGE ,13,Contra Costa ,258000,  ,  ,  ,  ,3844000
2002,194699,PASTURE RANGE ,17,El Dorado ,245000,  ,  ,  ,  ,2940000
2002,194699,PASTURE RANGE ,19,Fresno ,850000,  ,  ,  ,  ,6800000
2002,194699,PASTURE RANGE ,21,Glenn ,230000,  ,  ,  ,  ,1610000
2002,194699,PASTURE RANGE ,23,Humboldt ,470000,  ,  ,  ,  ,4700000
2002,194699,PASTURE RANGE ,27,Inyo ,210000,  ,  ,  ,  ,441000
2002,194699,PASTURE RANGE ,29,Kern ,1990000,  ,  ,  ,  ,19897000
2002,194699,PASTURE RANGE ,31,Kings ,189237,  ,  ,  ,  ,946000
2002,194699,PASTURE RANGE ,33,Lake ,90000,  ,  ,  ,  ,540000
2002,194699,PASTURE RANGE ,35,Lassen ,222000,  ,  ,  ,  ,141100
2002,194699,PASTURE RANGE ,37,Los Angeles ,200160,  ,  ,  ,  ,1611000
2002,194699,PASTURE RANGE ,39,Madera ,353000,  ,  ,  ,  ,3177000
2002,194699,PASTURE RANGE ,41,Marin ,154000,  ,  ,  ,  ,4466000
2002,194699,PASTURE RANGE ,43,Mariposa ,459900,  ,  ,  ,  ,5640000
2002,194699,PASTURE RANGE ,45,Mendocino ,355000,  ,  ,  ,  ,1384500
2002,194699,PASTURE RANGE ,47,Merced ,560000,  ,  ,  ,  ,8958000
2002,194699,PASTURE RANGE ,49,Modoc ,320000,  ,  ,  ,  ,2352000
2002,194699,PASTURE RANGE ,51,Mono ,80000,  ,  ,  ,  ,168000
2002,194699,PASTURE RANGE ,53,Monterey ,1076031,  ,  ,  ,  ,9458000
2002,194699,PASTURE RANGE ,55,Napa ,95000,  ,  ,  ,  ,394000
2002,194699,PASTURE RANGE ,57,Nevada ,93500,  ,  ,  ,  ,841500
2002,194699,PASTURE RANGE ,59,Orange ,40550,,,,,169800
2002,194699,PASTURE RANGE ,63,Plumas ,65000,  ,  ,  ,  ,130000
2002,194699,PASTURE RANGE ,67,Sacramento ,72500,  ,  ,  ,  ,1595000
2002,194699,PASTURE RANGE ,69,San Benito ,510000,  ,  ,  ,  ,4080000
2002,194699,PASTURE RANGE ,71,San Bernardino ,1590860,  ,  ,  ,  ,226000
2002,194699,PASTURE RANGE ,73,San Diego ,158000,  ,  ,  ,  ,927500
2002,194699,PASTURE RANGE ,77,San Joaquin ,120000,  ,  ,  ,  ,1800000
2002,194699,PASTURE RANGE ,79,San Luis Obispo ,1020000,  ,  ,  ,  ,6630000
2002,194699,PASTURE RANGE ,81,San Mateo ,30000,  ,  ,  ,  ,270000
2002,194699,PASTURE RANGE ,83,Santa Barbara ,589640,  ,  ,  ,  ,4274900
2002,194699,PASTURE RANGE ,85,Santa Clara ,193100,  ,  ,  ,  ,2435000
2002,194699,PASTURE RANGE ,87,Santa Cruz ,2210,  ,  ,  ,  ,33000
2002,194699,PASTURE RANGE ,89,Shasta ,425000,  ,  ,  ,  ,3475000
2002,194699,PASTURE RANGE ,91,Sierra ,24000,  ,  ,  ,  ,48000
2002,194699,PASTURE RANGE ,93,Siskiyou ,595000,  ,  ,  ,  ,2090000
2002,194699,PASTURE RANGE ,95,Solano ,159398,  ,  ,  ,  ,2391000
2002,194699,PASTURE RANGE ,97,Sonoma ,376639,  ,  ,  ,  ,2214700
2002,194699,PASTURE RANGE ,99,Stanislaus ,350000,  ,  ,  ,  ,8750000
2002,194699,PASTURE RANGE ,101,Sutter ,58981,  ,  ,  ,  ,442400
2002,194699,PASTURE RANGE ,103,Tehama ,930000,  ,  ,  ,  ,6510000
2002,194699,PASTURE RANGE ,105,Trinity ,105916,  ,  ,  ,  ,587400
2002,194699,PASTURE RANGE ,107,Tulare ,695000,  ,  ,  ,  ,9288000
2002,194699,PASTURE RANGE ,109,Tuolumne ,203000,  ,  ,  ,  ,1725500
2002,194699,PASTURE RANGE ,111,Ventura ,143423,  ,  ,  ,  ,1227000
2002,194699,PASTURE RANGE ,113,Yolo ,130411,  ,  ,  ,  ,1395000
2002,194699,PASTURE RANGE ,115,Yuba ,196000,  ,  ,  ,  ,2156000
2002,194699,PASTURE RANGE ,999, State Totals,18658456,  ,0,  ,    ,160836300
